auct_id,item_leaf_category_name,listing_title,listing_subtitle,listing_start_date,listing_end_date,listing_durtn_days,listing_type_code,feedback_score_at_listing_time,start_price,buy_it_now_price,buy_it_now_listed_flag,bold_fee_flag,featured_fee_flag,category_featured_fee_flag,gallery_fee_flag,gallery_featured_fee_flag,ipix_featured_fee_flag,reserve_fee_flag,highlight_fee_flag,schedule_fee_flag,border_fee_flag,qty_available_per_listing,category_avg_gms
4850,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,Apple - ipod Mini 4GB  ** SILBER** NEU/OVP ! Rechnung,,12/24/05,12/27/05,3,1,1966,1,0,N,N,N,N,N,N,N,N,N,N,N,1,167.977
4857,Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB,"iPod 40 GB Dritte Generation, einwandfreier Zustand",,12/25/05,12/28/05,3,1,41,1,0,N,N,N,N,N,N,N,N,N,N,N,1,221.153
4858,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,Apple iPod nano 2 GB MP3 Player black ovp,,12/25/05,12/28/05,3,1,8,1,0,N,N,N,N,N,N,N,N,N,N,N,1,197.862
4861,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,"iPOD Mini Silber, 4GB, mit ARMBAND, Neuwertig",,12/25/05,12/30/05,5,1,42,1,0,N,N,N,N,Y,N,Y,N,N,N,N,1,167.977
4862,Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB,"Apple iPod 40GB 4.Generation OVP, nagelneu",,12/25/05,1/1/06,7,1,26,1,0,N,N,N,N,Y,N,Y,N,N,N,N,1,221.153
4865,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,"Apple IPOD Nano 2GB in Weiﬂ, OVP",,12/25/05,1/1/06,7,1,131,1,179,Y,N,N,N,N,N,N,N,N,N,N,1,197.862
4866,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Gr¸n,IPod Mini Gr¸n 4GB Gut Erhalten !!,,12/25/05,12/30/05,5,1,39,1,0,N,N,N,N,N,N,N,N,N,N,N,1,164.757
4867,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,ipod nano 4 GB schwarz  22 Mon. Garantie Beleg,,12/25/05,12/26/05,1,1,166,1,0,N,N,N,N,Y,N,N,N,N,N,N,1,197.862
4868,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,ipod nano,,12/25/05,12/25/05,0,1,42,150,175,Y,N,N,N,Y,N,N,N,N,N,N,1,197.862
4869,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,iPod Nano 2GB Schwarz neu OVP noch eingeschweiﬂt,,12/25/05,12/26/05,1,1,20,175,200,Y,N,N,N,N,N,N,N,N,N,N,1,197.862
4870,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,I Pod Nano - Designer MP3 Player - NEU - OVP,,12/25/05,1/1/06,7,1,30,1,189,Y,N,N,N,Y,N,N,N,N,N,N,1,197.862
4873,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber,IPOD Mini Pink 6GB - NEU -,,12/25/05,1/1/06,7,1,115,1,0,N,N,N,N,Y,N,N,N,N,N,N,1,197.022
4877,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau,iPod Mini 4GB Blau/Blue 2. Generation + viel Zubehˆr,,12/25/05,12/28/05,3,1,0,1,0,N,N,N,N,N,N,N,N,N,N,N,1,161.512
4878,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,*iPod MINI 4GB* NEU OVP HERSTELLERGARANTIE,,12/25/05,12/28/05,3,1,7,1,0,N,N,N,N,Y,N,N,N,N,N,N,1,167.977
4879,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Pink,"iPod mini 4 GB pink , OVP",,12/25/05,12/26/05,1,9,458,199,0,N,N,N,N,N,N,N,N,N,N,N,1,173.45
4880,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau,"Apple iPod mini 4GB blue, Zubehˆr, NEU und OVP",,12/25/05,12/28/05,3,1,26,1,0,N,N,N,N,Y,N,N,N,N,N,N,1,161.512
4881,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,IPod mini silber wie neu + Garantie + Silikontasche,Rechnung v.13.8.2005 volle Garantie+430lieder  Nur 1TAG,12/25/05,12/26/05,1,1,15,1,0,N,N,N,N,Y,N,N,N,N,N,N,1,167.977
4882,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau,"Apple Ipod Mini 4GB, blau, OVP, Zubehˆr, Rechnung",,12/25/05,1/1/06,7,1,50,1,199,Y,N,N,N,Y,N,N,N,N,N,N,1,161.512
4883,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,iPOD nano-schwarz-2GB=500 Songs-NEU,,12/25/05,12/28/05,3,1,67,1,0,N,N,N,N,Y,N,Y,N,N,N,N,1,197.862
4890,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau,iPod mini 4 GB blau neu OVP,,12/25/05,12/26/05,1,9,458,199,0,N,N,N,N,N,N,N,N,N,N,N,1,161.512
4891,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,Apple - iPod  Nano 2 GB Schwarz Neu,,12/25/05,12/28/05,3,1,191,1,0,N,N,N,N,N,N,N,N,N,N,N,1,197.862
4892,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,"iPod mini silber 4GB *wie neu* OVP + Zubehˆr, GARANTIE",,12/25/05,12/25/05,0,1,154,99,149,Y,N,N,N,N,N,Y,N,N,N,N,1,167.977
4893,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,ipod nano 2gb weiss nagelneu,,12/25/05,12/27/05,2,9,44,190,0,N,N,N,N,N,N,N,N,N,N,N,1,197.862
4894,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,"I pod nano weiﬂ, 2 GB, MP 3-Player, OVP TOP Zustand neu",ist noch eingeschweiﬂt und noch ungebraucht GESCHENK!!!,12/25/05,12/30/05,5,1,52,1,0,N,N,N,N,Y,N,Y,N,N,N,N,1,197.862
4896,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,"Apple iPod mini 4GB silber. OVP, neue Kopfhˆrer & Kabel",,12/25/05,1/1/06,7,1,2,1,0,N,N,N,N,N,N,N,N,N,N,N,1,167.977
4898,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,iPod nano 2GB weiﬂ + iPull H¸lle,,12/25/05,12/31/05,6,1,356,165,200,Y,N,N,N,N,N,N,N,N,N,N,1,197.862
4902,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,Ipod Nano 2GB Black/Schwarz Neu **,#NAME?,12/25/05,12/25/05,0,1,388,150,200,Y,Y,N,N,Y,N,Y,N,Y,N,N,1,197.862
4903,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,"  APPLE iPOD Nano ""Weiﬂ"" mit 2 GB NEU",,12/26/05,12/27/05,1,1,56,1,0,N,N,N,N,Y,N,N,N,N,Y,N,1,197.862
4904,Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB,"Apple iPod photo 40 GB, neuwertig, OVP",,12/26/05,1/2/06,7,1,34,1,219,Y,N,N,N,N,N,Y,N,N,N,N,1,221.153
4906,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Gr¸n,Apple IPod Mini 4 GB Gr¸n + Leder Suite Incase,,12/26/05,12/26/05,0,1,44,75,150,Y,N,N,N,Y,N,Y,N,N,N,N,1,164.757
4908,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,iPod nano - Trendfarbe: WEISS - OVP - NEU - 2GB Apple,,12/26/05,12/31/05,5,1,345,1,0,N,N,N,N,N,N,N,N,N,Y,N,1,197.862
4912,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,IPOD mini  in silber,,12/26/05,1/2/06,7,1,42,1,0,N,N,N,N,Y,N,N,N,N,N,N,1,167.977
4913,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,!!!***iPOD Shuffle - neuwertig - viel Zubehˆr***!!!,!!!BEI SOFORTKAUF KEINE VERSANDKOSTEN!!!,12/26/05,12/30/05,4,1,109,80,125,Y,N,N,N,Y,N,N,N,N,N,N,1,197.862
4917,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Pink,"iPod mini 4 GB pink , OVP",,12/26/05,12/26/05,0,9,459,199,0,N,N,N,N,N,N,N,N,N,N,N,1,173.45
4921,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,"Nagelneuer iPod Nano 4 GB schwarz, mit Z¸behˆr",,12/26/05,12/26/05,0,9,69,260,0,N,N,N,N,N,N,N,N,N,N,N,1,197.862
4923,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,Apple iPod nano 2GB white   >> NEU <<,,12/26/05,12/27/05,1,9,310,198,0,N,N,N,N,N,N,Y,N,N,N,N,1,197.862
4926,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Gr¸n,"iPod Mini 4 GB Gr¸n + Dock + iSkin, OVP, TOP Zustand!",,12/26/05,12/31/05,5,1,20,1,0,N,N,N,N,Y,N,N,N,N,N,Y,1,164.757
4927,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,Apple iPod Mini 4GB silber + Zubehˆr,inkl. original Firewire-Kabel von Apple,12/26/05,1/2/06,7,1,0,1,0,N,N,N,N,Y,N,N,N,N,Y,N,1,167.977
4929,Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB,== iPod 4 Generation == 40GB == TOP + OVP + Zubehˆr,,12/26/05,12/26/05,0,9,381,269,0,N,N,N,N,Y,N,Y,N,N,N,N,1,221.153
4931,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,"Apple IPOD Nano ""Weiﬂ"" mit 4GB",,12/26/05,1/2/06,7,1,17,1,0,N,N,N,N,N,N,N,N,N,N,N,1,197.862
4934,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau,Apple iPOD Mini 4 GB,,12/26/05,12/27/05,1,1,239,148,175,Y,N,N,N,N,N,N,N,N,N,N,1,161.512
4937,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,      !!   Ipod nano 4gb schwarz + 2 ipod kopfhˆrer !!,,12/26/05,12/29/05,3,1,36,1,0,N,N,N,N,N,N,Y,N,N,N,N,1,197.862
4938,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,IPod mini silber wie neu + Garantie + Silikontasche,Rechnung v.13.8.2005 volle Garantie+430lieder  Nur 1TAG,12/26/05,12/27/05,1,1,15,1,0,N,N,N,N,Y,N,N,N,N,N,N,1,167.977
4939,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,"Ipod mini mit 4gb in silver, neu ohne versand, ansehen!",,12/26/05,12/27/05,1,9,26,170,0,N,N,N,N,N,N,N,N,N,N,N,1,167.977
4941,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau,gebrauchter Ipod mini 4GB *blau*,,12/26/05,1/2/06,7,1,110,1,0,N,Y,N,N,Y,N,N,N,Y,N,N,1,161.512
4944,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,Ipod Nano 2 GB schwarz. Zwei Monate alt,,12/27/05,12/30/05,3,1,107,1,160,Y,N,N,N,N,N,N,N,N,N,N,1,197.862
4947,Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB,**Apple iPod Photo 40GB mit Garantie & TOP Zubehˆr**,,12/27/05,1/1/06,5,1,363,1.99,0,N,N,N,N,N,N,N,N,N,Y,N,1,221.153
4953,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Gr¸n,Apple iPod mini MP3 Player Musicplayer 4GB gr¸n USB,"Sofort lieferbar,bei Nachnahmeversand sogar noch heute*",12/27/05,12/30/05,3,9,15319,189,0,N,N,N,N,N,N,N,N,N,N,N,1,164.757
4961,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,"iPod mini 4GB silber, gut erhalten, mit Originalzubehˆr",,12/27/05,1/3/06,7,1,47,1,0,N,N,N,N,N,N,Y,N,N,Y,N,1,167.977
4965,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau,iPod mini 4GB blau,,12/27/05,1/3/06,7,1,6,40,0,N,N,N,N,N,N,N,N,N,N,N,1,161.512
4966,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,iPod mini 4GB,,12/27/05,1/1/06,5,1,22,1,0,N,N,N,N,N,N,N,N,N,N,N,1,167.977
4967,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,iPod Nano 4GB schwarz,,12/27/05,1/3/06,7,1,37,1,249,Y,N,N,N,N,N,Y,N,N,N,N,1,197.862
4970,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau,Apple iPod mini 4GB blue OVP Neu+ iTrip FM Transmitter,,12/27/05,12/30/05,3,1,204,1,220,Y,Y,N,N,N,N,N,N,N,Y,N,1,161.512
4971,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Pink,ipod mini 4GB pink,,12/27/05,1/6/06,10,1,86,1,0,N,N,N,N,N,N,N,N,N,N,N,1,173.45
4972,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,Apple iPod mini 4GB NEU-OVP-Orig.Eingeschw.*Nur 3 Tage,,12/27/05,12/30/05,3,1,0,1,0,N,Y,N,N,Y,N,Y,N,N,N,N,1,167.977
4973,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,"Apple iPod mini mit Zubehˆr, silber, 4GB, Garantie, OVP",,12/27/05,1/1/06,5,1,503,1,0,N,N,N,N,Y,N,Y,N,N,N,N,1,167.977
4974,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Gr¸n,ipod mini gr¸n 4GB mit Rechnung/Garantie,,12/27/05,1/1/06,5,1,113,1,0,N,N,N,N,Y,N,N,N,N,N,N,1,164.757
4977,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,Apple - iPod  NANO 4GB** schwarz **NEU/OVP ! Rechnung !,,12/27/05,1/1/06,5,1,1992,1,0,N,N,N,N,N,N,N,N,N,N,N,1,197.862
4980,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Pink,iPod mini PINK + tolles Zubehˆr,,12/27/05,1/3/06,7,1,56,1,0,N,N,N,N,N,N,N,N,N,N,N,1,173.45
4981,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,Apple iPod Nano 2GB Schwarz,,1/1/06,1/8/06,7,1,29,1,0,N,N,N,N,Y,N,N,N,N,Y,N,1,197.862
4985,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,Apple iPod Nano 2 GB Weiﬂ - Neu - OVP,,12/27/05,1/1/06,5,1,39,1,0,N,N,N,N,Y,N,N,N,N,N,N,1,197.862
4989,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,Apple - iPod Nano 2 GB Schwarz Neu,,12/27/05,1/1/06,5,1,726,1,0,N,N,N,N,N,N,N,N,N,N,N,1,197.862
4990,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,iPod MINI 4 GB NEU/OVP & verschweiﬂt,,12/28/05,1/7/06,10,1,76,1,0,N,N,N,N,Y,N,N,N,N,Y,N,1,167.977
4991,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,iPod mini 4GB neu OVP silber,,12/28/05,1/4/06,7,1,35,1,0,N,N,N,N,N,N,N,N,N,Y,N,1,167.977
4994,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,iPod mini 4GB (neu) + Zubehˆr + Dock,,12/27/05,1/1/06,5,1,70,170,0,N,N,N,N,N,N,Y,N,N,N,N,1,167.977
4995,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,Apple iPod mini / 4GB / Silber / Rechnung & Garantie,Bei Sofortkauf kostenloser Versand!,12/28/05,1/4/06,7,1,33,1,169,Y,Y,N,N,Y,N,N,N,N,Y,N,1,167.977
5000,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,Apple iPod nano 4 GB *NEU* schwarz oder weiﬂ OVP,Auch g¸nstigerer Sofortverkauf ohne Ebay mˆglich :o),12/28/05,12/29/05,1,9,248,284.9,0,N,N,N,N,Y,N,N,N,N,N,N,1,197.862
5002,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber, i Pod mini 4 GB 1000 Songs Pc Mac zu verkaufen,Komplettes Zubehˆr dabei Nagelneu verpackt,12/28/05,12/31/05,3,1,12,1,190,Y,N,N,N,N,N,Y,N,N,N,N,1,167.977
5004,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,Apple i-Pod Mini,,12/28/05,12/28/05,0,1,90,110,135,Y,N,N,N,N,N,Y,N,N,N,N,1,167.977
5005,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,Apple Ipod Mini 4 GB 2nd edition,,12/28/05,1/4/06,7,1,21,1,0,N,Y,N,N,Y,N,Y,N,N,N,N,1,167.977
5006,Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB,iPod 4G - 40 GB mit Clickwheel und Zubehˆr,,12/28/05,12/31/05,3,1,34,1,229,Y,N,N,N,N,N,Y,N,N,Y,N,1,221.153
5007,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,Neu & OVP - iPod Mini - 4GB - 2nd Generation - silver,,12/28/05,12/29/05,1,1,98,1,199,Y,N,N,N,N,N,N,N,N,N,N,1,167.977
5010,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,"ipod Mini 4GB - neu, ovp 3 Monate alt unbenutzt","Ladenneu, lediglich f¸r eine Kundendemo verwendet",12/28/05,12/28/05,0,1,153,99,199,Y,N,N,N,N,N,Y,N,N,N,Y,1,167.977
5013,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,ipod mini in Silber mit Rechnung! ANSCHAUEN!!,,12/28/05,12/28/05,0,1,94,120.99,161,Y,N,N,N,Y,N,Y,N,N,N,N,1,167.977
5014,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,"iPod Mini 4GB Silber/Silver 2.Generation- OVP , wie NEU",,12/28/05,1/4/06,7,1,13,1,0,N,Y,N,N,Y,N,Y,N,N,N,Y,1,167.977
5016,Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB,Apple iPod 40GB - 4. Generation - Inklusive Zubehˆr,"Top gepflegtes Ger‰t, inklusive Griffin iTalk",12/28/05,1/4/06,7,1,96,1,0,N,Y,N,N,Y,N,Y,N,N,Y,N,1,221.153
5017,Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB,Apple iPod 40 GB   OVP   TOP   DOCK   EXTRA AppleTasche,,12/28/05,12/29/05,1,1,95,1,242,Y,N,N,N,Y,N,N,N,N,N,N,1,221.153
5018,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,Ipod mini in super Zustand mit viel Zubehˆr!!!,,12/28/05,12/28/05,0,1,38,1,170,Y,N,N,N,N,N,Y,N,N,N,N,1,167.977
5019,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,"iPod mini 4GB silber,Nagelneu vom Weihnachtsmann ! OVP",plus iPod mini Dock und iPod USB Adapter,12/28/05,1/2/06,5,1,155,1,0,N,N,N,N,Y,N,Y,N,N,Y,N,1,167.977
5020,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,Apple iPod Nano 2GB schwarz [NEU mit Garantie!],,12/29/05,1/1/06,3,1,223,1,199,Y,N,N,N,N,N,N,N,N,Y,N,1,197.862
5021,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,Apple ipod nano weiss - originalverschweisst!,,12/28/05,1/2/06,5,1,55,1,0,N,N,N,N,Y,N,Y,N,N,N,N,1,197.862
5022,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,Apple IPod Nano 4 GB white Neu und OVP,,12/28/05,1/7/06,10,1,262,1,0,N,N,N,N,N,N,N,N,N,N,N,1,197.862
5024,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,Apple - iPod Nano weiss -NEU-  2GB incl Kaufbeleg,,12/28/05,1/2/06,5,1,24,1,0,N,N,N,N,Y,N,N,N,N,N,N,1,197.862
5026,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau,Apple IPod 4 GB Blau,,12/28/05,12/28/05,0,1,373,65,140,Y,N,N,N,N,N,N,N,N,N,N,1,161.512
5028,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Pink,IPOD Mini 4GB + Zubehˆr,inkl. G¸rtelclip und Armclip,12/28/05,1/2/06,5,1,31,1,0,N,N,N,N,N,N,Y,N,N,N,N,1,173.45
5029,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,I Pod Nano Weiss 2Gigabyte,,12/28/05,12/31/05,3,1,1,80,0,N,N,N,N,Y,N,N,N,Y,N,N,1,197.862
5030,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Pink,Apple iPod Mini 4GB in OVP,,12/28/05,1/4/06,7,1,61,1,0,N,N,N,N,Y,N,N,N,N,N,N,1,173.45
5031,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Pink,iPod mini 4GB pink Gebraucht,,12/28/05,1/4/06,7,1,219,1,0,N,N,N,N,Y,N,Y,N,N,N,N,1,173.45
5035,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,Apple iPod Mini 4GB silber Neuwertig + Garantie !!!,,12/28/05,1/2/06,5,1,22,1,0,N,N,N,N,Y,N,Y,N,N,N,N,1,167.977
5036,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,Apple Ipod Nano 4 GB  schwarz,,12/28/05,1/7/06,10,1,55,1,0,N,Y,N,N,Y,N,N,N,N,N,N,1,197.862
5037,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,iPod nano weiﬂ 4 GB neu OVP keine Signatur,,12/28/05,1/2/06,5,1,54,1,250,Y,Y,N,N,Y,N,N,N,N,N,N,1,197.862
5039,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Gr¸n,"iPod mini 4 GB , 2. Gen., 3 Mon alt, mit Restgarantie",,12/28/05,12/29/05,1,1,1702,1,0,N,N,N,N,N,N,N,N,N,N,N,1,164.757
5041,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,"Apple Ipod Mini 4 GB silber,Zubehˆr, 22 Monate Garantie",,12/28/05,12/29/05,1,1,23,1,0,N,N,N,N,Y,N,N,N,N,N,N,1,167.977
5042,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,Apple iPod Nano black 4 GB,,12/28/05,12/28/05,0,9,81,165,0,N,N,N,N,Y,N,N,N,N,N,N,1,197.862
5043,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,Apple iPod Nano 4 GB mit OVP und Kaufbeleg v. 10.10.05.,,12/28/05,1/7/06,10,1,12,1,0,N,Y,N,N,Y,N,N,N,Y,N,Y,1,197.862
5046,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Gr¸n,IPOD mini 4GB blau neu OVP,,12/28/05,1/2/06,5,1,2,1,0,N,Y,N,N,Y,N,Y,N,Y,N,N,1,164.757
5050,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,iPod nano 4 GB schwarz - NEU & OVP -,,12/29/05,1/5/06,7,1,81,1,0,N,Y,N,N,Y,N,N,N,N,Y,N,1,197.862
5052,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,"Apple iPod Mini 4 GB, silber, NEU, OVP und VERSCHWEISST",,12/29/05,1/8/06,10,1,69,1,0,N,N,N,N,Y,N,N,N,N,Y,N,1,167.977
5053,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,Apple Ipod nano 4GB 4 GB weiss weiﬂ Neu & OVP,,12/29/05,12/30/05,1,1,107,1,0,N,N,N,N,Y,N,N,N,N,Y,N,1,197.862
5054,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,Ipod  nano 4GB,,12/29/05,1/3/06,5,1,7,233,0,N,N,N,N,N,N,Y,N,N,N,N,1,197.862
5056,Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB,"iPod 40 GB, 4G, Nagelneu, Unbenutzt, inkl Apples iTrip",alles inkl Rechnung und Garantie!!!,12/30/05,1/6/06,7,1,190,1,0,N,Y,N,N,Y,N,Y,N,N,Y,N,1,221.153
5057,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,Apple Ipod Nano 2 GB schwarz NEU OVP noch nie gebraucht,,12/29/05,1/8/06,10,1,111,1,0,N,N,N,N,Y,N,N,N,N,Y,N,1,197.862
5063,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,APPLE iPOD NANO 2 GB SCHWARZ - NEU - OVP mit Garantie,,12/29/05,12/30/05,1,9,45,189.95,0,N,N,N,N,Y,N,N,N,N,N,N,3,197.862
5066,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,Apple iPod Nano - 2 GB - weiﬂ - OVP - NEU -  Garantie,plus Echte Leder Tasche (Schwarz),12/29/05,1/8/06,10,1,39,1,0,N,N,N,N,Y,N,N,N,N,N,N,1,197.862
5068,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau,"Apple iPOD MINI 4 GB OVP+ Rechnung+ Gar.+ TASCHE, blau",,12/29/05,1/5/06,7,1,1019,1,189,Y,N,N,N,Y,N,N,N,N,Y,N,1,161.512
5070,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,APPLE IPOD MINI 4 GB SILBER KOMPL. IN OVP - TOP !!!,,12/29/05,1/8/06,10,1,82,1,0,N,N,N,N,Y,N,Y,N,N,Y,N,1,167.977
5071,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,"Apple iPod mini, 4GB, (Display defekt),silber",,1/1/06,1/1/06,0,1,18,1,100,Y,N,N,N,N,N,Y,N,N,Y,N,1,167.977
5072,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,Apple  iPod mini  4 GB  silber  +  viel Zubehˆr  +  OVP,,12/29/05,12/29/05,0,1,58,1,150,Y,N,N,N,Y,N,N,N,N,N,N,1,167.977
