auct_id,item_leaf_category_name,listing_title,listing_subtitle,listing_start_date,listing_end_date,listing_durtn_days,listing_type_code,feedback_score_at_listing_time,start_price,buy_it_now_price,buy_it_now_listed_flag,bold_fee_flag,featured_fee_flag,category_featured_fee_flag,gallery_fee_flag,gallery_featured_fee_flag,ipix_featured_fee_flag,reserve_fee_flag,highlight_fee_flag,schedule_fee_flag,border_fee_flag,qty_available_per_listing,gms,category_avg_gms,gms_greater_avg
5163,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber," """""""" I Pod - 4 GB Mini - Silber - inkl. Versand """"""",,12/31/05,1/1/06,1,9,117,175,0,N,N,N,N,N,N,N,N,N,Y,N,1,175,167.977,1
5164,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau,ipod mini blau 4 GB - guter Zustand - selten gebraucht,,1/1/06,1/8/06,7,1,10,1,0,N,Y,N,N,Y,N,N,N,N,Y,Y,1,152,161.512,0
5165,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,iPod NANO 4GB Black!Neu+OVP-Verschweisst!Versand nur 5ˇ,,1/3/06,1/8/06,5,1,1201,1,0,N,N,N,N,Y,N,N,N,N,Y,N,1,247.33,197.862,1
5168,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,"iPod Nano 2GB schwarz OVP & Koss ""The Plug""",,1/1/06,1/8/06,7,1,1023,1,0,N,N,N,N,Y,N,Y,N,N,Y,N,1,171,197.862,0
5169,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,Apple Ipod mini 4GB Silber,,12/31/05,1/7/06,7,1,130,1,0,N,N,N,N,N,N,Y,N,N,N,N,1,156.55,167.977,0
5170,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,Neuwertiger Apple iPod 4GB in Silber + Garantie!,,12/31/05,1/7/06,7,1,9,50,0,N,Y,N,N,N,N,N,N,N,Y,N,1,173,167.977,1
5171,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,iPod Nano weiﬂ 2GB originalverschweiﬂt,,12/31/05,1/7/06,7,1,258,1,195,Y,N,N,N,Y,N,N,N,N,N,N,1,185.5,197.862,0
5173,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,APPLE IPOD MINI 4GB Silber,,1/1/06,1/1/06,0,1,270,1,160,Y,N,N,N,N,N,N,N,N,Y,N,1,159.9,167.977,0
5174,Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB,"iPod 40 GB Dritte Generation, in OVP und TOP Zustand",,12/31/05,1/7/06,7,1,193,1,210,Y,Y,N,N,Y,N,N,N,N,Y,N,1,242,221.153,1
5176,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,Apple I pod Nano 4GB,"Noch nie ben¸tzt,nur f¸r Foto ausgepackt.",12/31/05,1/3/06,3,1,1,1,0,N,N,N,N,Y,N,Y,N,N,N,N,1,231,197.862,1
5180,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,"NAGELNEUER IPOD MINI 4GB, ORIGINAL VERPACKT !! *SILVER*",,12/31/05,1/5/06,5,1,113,149,239,Y,N,N,N,Y,N,Y,N,N,N,N,1,229,167.977,1
5181,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,Appel ipod mini 4GB silber neu orginalverpackt,,12/31/05,1/7/06,7,1,25,1,0,N,N,N,N,Y,N,N,N,N,N,N,1,185,167.977,1
5182,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Gr¸n,I-Pod mini gr¸n 4GB mit Original Zubehˆr!!,,12/31/05,1/7/06,7,1,53,1,0,N,N,N,N,Y,N,Y,N,N,N,N,1,136,164.757,0
5183,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,Apple - IPOD Mini 4GB ***silber*** wie neu kaum benutzt,,12/31/05,1/3/06,3,1,58,1,0,N,N,N,N,Y,N,N,N,N,N,N,1,202.13,167.977,1
5189,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,Apple iPod nano 2GB weiss 5 Tage alt,,12/31/05,1/3/06,3,1,70,1,190,Y,N,N,N,Y,N,N,N,N,N,N,1,176.02,197.862,0
5190,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,i-pod nano 2GB BLACK,,1/2/06,1/9/06,7,1,39,1,0,N,N,N,N,N,N,Y,N,N,Y,N,1,133,197.862,0
5194,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,iPod mini - 4GB - SILBER,,1/1/06,1/8/06,7,1,164,1,0,N,N,N,N,N,N,Y,N,N,N,N,1,169.03,167.977,1
5199,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,iPod nano,"2 Monate alt, Garantie, kaum benutzt",1/1/06,1/1/06,0,9,21,160,0,N,N,N,N,Y,N,Y,N,N,N,N,1,160,197.862,0
5202,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,"i-pot nano, 2 GB-Speicher fast neu",,1/1/06,1/1/06,0,1,72,1,160,Y,N,N,N,Y,N,N,N,N,N,N,1,160,197.862,0
5203,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,iPOD nano 2 GB weiﬂ NEU/OVP  keine Versandkosten,,1/1/06,1/2/06,1,9,303,189,0,N,N,N,N,Y,N,N,N,N,N,N,1,189,197.862,0
5204,Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB,Apple Ipod 40 GB,,1/1/06,1/8/06,7,1,25,150,0,N,N,N,N,Y,N,N,N,N,N,N,1,181,221.153,0
5207,Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB,Apple iPod MP3-Player 40 GB - 4. Generation,,1/1/06,1/8/06,7,1,11,1,0,N,N,N,N,Y,N,N,N,N,N,N,1,247,221.153,1
5208,Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB,IPod 40 GB,,1/1/06,1/2/06,1,1,74,49,349,Y,Y,N,N,Y,N,Y,N,Y,N,Y,1,,221.153,0
5209,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,Apple iPod nano weiss 4 GB-Neu+original verpackt,,1/1/06,1/8/06,7,1,30,1,0,N,N,N,N,N,N,N,N,N,N,N,1,231.01,197.862,1
5214,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Gold,IPOD mini 4GB GOLD - selten - Sammlerst¸ck -neuwertig-,,1/1/06,1/11/06,10,1,61,1,0,N,N,N,N,Y,N,N,N,N,Y,N,1,221,158.578,1
5215,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Gr¸n,Apple iPod mini Tragbarer MP3-Player 4GB Gr¸n,,1/1/06,1/8/06,7,1,103,1,0,N,N,N,N,N,N,Y,N,N,N,N,1,136.01,164.757,0
5216,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau,Apple Ipod mini 4 GB blau,,1/1/06,1/11/06,10,1,0,149,0,N,N,N,N,N,N,N,N,N,N,N,1,150,161.512,0
5217,Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB,Apple iPod 40 Gb 4G mit Dock,Der MP3-Player in der 4. Generation - Clickwheel,1/1/06,1/8/06,7,1,87,1,0,N,N,N,N,Y,N,N,N,Y,N,N,1,201,221.153,0
5218,Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB,Apple IPOD 40 GB,,1/1/06,1/8/06,7,1,525,1,0,N,N,N,N,Y,N,Y,N,N,N,N,1,223.88,221.153,1
5221,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,Apple iPod mini 4GB silber OVP 4 Mon.alt mit Body Glove,,1/1/06,1/8/06,7,1,90,1,0,N,N,N,N,N,N,Y,N,N,N,N,1,170,167.977,1
5222,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,APPLE I POD NANO 2 GB WHITE NEU OVP,,1/1/06,1/8/06,7,1,20,1.99,0,N,N,N,N,Y,N,Y,N,N,N,N,1,181,197.862,0
5224,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Pink,"iPoD mini 4 GB ""pink"" + Gravis Ledertasche",,1/1/06,1/8/06,7,1,48,1,0,N,N,N,N,Y,N,N,N,N,N,N,1,204.02,173.45,1
5228,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,i pod nano 2 gb neu schwarz,,1/1/06,1/8/06,7,1,49,1,0,N,N,N,N,N,N,Y,N,N,N,N,1,163,197.862,0
5229,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,iPod Nano schwarz 2 GB neu / OVP (eingeschweiﬂt),,1/2/06,1/2/06,0,9,300,185,0,N,N,N,N,N,N,N,N,N,N,N,1,185,197.862,0
5232,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,Apple Ipod Nano 2 GB,,1/2/06,1/9/06,7,1,17,150,0,N,N,N,N,N,N,N,N,N,N,N,1,171.01,197.862,0
5233,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau,neu! ipod mini in blau 4 GB OVP noch versiegelt,,1/2/06,1/5/06,3,1,109,1,0,N,N,N,N,Y,N,N,N,N,Y,N,1,231,161.512,1
5234,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,IPOD NANO 4GB NEU!,,1/2/06,1/5/06,3,1,67,1,0,N,N,N,N,N,N,Y,N,N,N,N,1,216,197.862,1
5235,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,iPod Nano 2GB,"in weiﬂ, wenig benutzt",1/2/06,1/7/06,5,1,56,50,0,N,N,N,N,Y,N,Y,N,N,Y,N,1,155.78,197.862,0
5236,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,Apple iPod Nano 2 GB schwarz NEU!!!,,1/2/06,1/9/06,7,1,3,1,0,N,Y,N,N,Y,N,Y,N,N,Y,N,1,181.09,197.862,0
5240,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Pink,ipod Mini 4 GB,,1/2/06,1/2/06,0,1,85,99,189,Y,N,N,N,N,N,N,N,N,N,N,1,189,173.45,1
5241,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,Apple iPod mini 4GB,"Im April 2005 gekauft, mit Rechnung und Garantie!",1/2/06,1/7/06,5,9,0,245,0,N,Y,N,N,Y,N,Y,N,N,N,N,1,245,167.977,1
5243,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,apple iPod nano weiﬂ / 2 GB / neu / ovp,*Keine Versand Kosten bei Sofortkauf*,1/2/06,1/2/06,0,1,51,170,179,Y,Y,N,N,Y,N,Y,N,Y,N,Y,1,179,197.862,0
5244,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,Apple ipod nano schwarz 2GB,***DOPPELTES WEIHNACHTSGESCHENK*** !incl. silicon case!,1/2/06,1/9/06,7,1,2,1,0,N,N,N,N,Y,N,N,N,N,Y,N,1,186,197.862,0
5246,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Gr¸n,"iPod mini 4 GB , 2. Gen., silber, neuwertig, OVP",,1/2/06,1/3/06,1,1,1707,170,185,Y,N,N,N,N,N,N,N,N,N,N,1,185,164.757,1
5247,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,Apple iPod Nano 2Gb schwarz NEU ! sofort lieferbar,,1/2/06,1/2/06,0,1,1057,1,179,Y,N,N,N,N,N,N,N,N,N,N,1,179,197.862,0
5248,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Gold,"Apple iPod mini 4GB gold + Zubehˆr, Topzustand!!",,1/2/06,1/12/06,10,1,1,1,0,N,N,N,N,Y,N,Y,N,N,N,N,1,156,158.578,0
5249,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau,iPod mini blau 4GB,,1/2/06,1/9/06,7,1,13,100,0,N,N,N,N,N,N,N,N,N,N,N,1,166.99,161.512,1
5253,Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB,Apple iPod 40GB Weiﬂ komplett 4th Generation Clickwheel,,1/2/06,1/2/06,0,1,55,1,250,Y,N,N,N,N,N,N,N,N,N,N,1,250,221.153,1
5255,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,Ipod mini 4 GB silver,,1/2/06,1/9/06,7,1,173,1,0,N,Y,N,N,Y,N,N,N,N,N,Y,1,177,167.977,1
5257,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,**iPod NANO **4GB **Schwarz **Neu/OVP **Doppelkauf,,1/2/06,1/9/06,7,1,17,1,0,N,Y,N,N,Y,N,N,N,N,N,N,1,245,197.862,1
5258,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,Apple Ipod Nano 2 GB schwarz,,1/2/06,1/5/06,3,1,520,1,0,N,N,N,N,N,N,N,N,N,N,N,1,191.44,197.862,0
5260,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau,i Pod Mini 4GB 1000 Lieder Blau,,1/2/06,1/12/06,10,1,19,150,0,N,Y,N,N,N,N,Y,N,Y,N,Y,1,168.77,161.512,1
5261,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,Ipod Nano 2Gb,,1/2/06,1/5/06,3,1,2,50,0,N,N,N,N,N,N,Y,N,N,N,N,1,136.88,197.862,0
5263,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,"iPod Nano, 2GB, weiss, original verpackt",,1/2/06,1/12/06,10,1,146,1,0,N,N,N,N,N,N,N,N,N,N,N,1,170.93,197.862,0
5264,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,Apple Ipod Nano 4 GB schwarz,,1/2/06,1/9/06,7,1,84,1,0,N,N,N,N,N,N,N,N,N,N,N,1,211.01,197.862,1
5265,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,iPod nano 4 GB - Nagelneu OVP und eingeschweisst (WEIﬂ),,1/2/06,1/4/06,2,9,71,269.99,0,N,N,N,N,Y,N,N,N,N,N,N,1,269.99,197.862,1
5267,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,Ipod Mini/ 4GB / OVP/ Garantie/+VIEL Zubehˆr!!,VERSANDKOSTENFREI!,1/2/06,1/9/06,7,1,14,1,0,N,N,N,N,Y,N,Y,N,N,N,Y,1,211,167.977,1
5268,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,iPod nano 2 GB schwarz OVP,,1/3/06,1/8/06,5,1,3,1.99,0,N,N,N,N,N,N,N,N,N,Y,N,1,171,197.862,0
5269,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,apple ipod mini 4GB (silber) in OVP inkl Hardcase+iTrip,,1/3/06,1/10/06,7,1,24,1,0,N,Y,N,N,Y,N,Y,N,N,Y,N,1,191.59,167.977,1
5271,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,i Pod Nano weiﬂ 2GB (neu),,1/2/06,1/5/06,3,1,36,1,0,N,N,N,N,N,N,N,N,N,N,N,1,173,197.862,0
5274,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau,"IPOD MINI,  4GB, 1000 SONGS PC +  MAC,  ( Blue) ,",,1/2/06,1/12/06,10,1,20,1,0,N,N,N,N,N,N,N,N,N,N,N,1,200.05,161.512,1
5275,Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB,iPOD PHOTO 40 GB mit riesigem ZUBEH÷R,"Tasche, Speaker, T-Splitter, iCleaner, Socks, Autolade",1/2/06,1/10/06,8,9,1169,340,0,N,N,N,N,Y,N,Y,N,N,N,N,1,340,221.153,1
5276,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,iPod Nano schwarz 4 GB,,1/3/06,1/8/06,5,1,76,1,200,Y,N,N,N,N,N,N,N,N,Y,N,1,236.1,197.862,1
5277,Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB,Apple iPod 3. Generation 40 GB defekt,,1/3/06,1/10/06,7,1,173,1,0,N,N,N,N,N,N,N,N,N,Y,N,1,100.99,221.153,0
5279,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,Apple IPod mini -gebraucht sehr guter Zustand + Zubehˆr,,1/3/06,1/6/06,3,1,7,1,0,N,N,N,N,N,N,Y,N,N,N,N,1,172,167.977,1
5280,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,iPod Nano 4GB schwarz OVP/neu/keine Versandkosten,inkl. Schutzfolien-Set im Wert von 20ˇ / graviert,1/3/06,1/3/06,0,9,182,219,0,N,Y,N,N,N,N,N,N,N,N,N,1,219,197.862,1
5285,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,"iPod Nano 2GB, schwarz, 1x benutzt, inkl. OVP",,1/3/06,1/8/06,5,1,984,1,0,N,N,N,N,N,N,N,N,N,Y,N,1,175,197.862,0
5286,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,"IPOD mini 4 GB Silber,NEU,nur ausgepackt.",,1/4/06,1/9/06,5,1,241,100,0,N,N,N,N,Y,N,Y,N,N,Y,N,1,190.9,167.977,1
5287,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,iPod mini Silber NEU mit Restgarantie (Kauf 29.03.05),,1/3/06,1/8/06,5,1,407,1,0,N,N,N,N,N,N,Y,N,N,Y,N,1,158,167.977,0
5288,Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB,iPod Photo 40GB inkl. Dock Restgarantie (Kauf 18.3.05),,1/3/06,1/8/06,5,1,407,1,0,N,N,N,N,N,N,Y,N,N,Y,N,1,226,221.153,1
5289,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,Apple i Pod nano 4 GB Originalverpackt Black,,1/3/06,1/8/06,5,1,17,10,0,N,Y,N,N,Y,N,Y,N,Y,N,Y,1,223,197.862,1
5290,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,!!! Apple iPod mini 4 GB silver NEU und OVP !!!,MP3 Player NEU mit kompletten Originalzubehˆr,1/3/06,1/3/06,0,9,1019,199,0,N,N,N,N,Y,N,N,N,N,N,N,1,199,167.977,1
5291,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,Apple iPod mini silber  Neuwertig + Garantie,,1/3/06,1/8/06,5,1,75,1,0,N,N,N,N,N,N,N,N,N,Y,N,1,176,167.977,1
5292,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,Ipod Nano 4 GB,"neu und OVP, Karton auch verschweisst",1/3/06,1/10/06,7,1,15,98,0,N,N,N,N,N,N,Y,N,N,N,N,1,226,197.862,1
5293,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Gold,iPod Mini 4GB in Gold - mit Zubehˆr - wie neu - Apple,,1/3/06,1/13/06,10,1,69,1,0,N,Y,N,N,N,N,Y,N,N,N,N,1,161,158.578,1
5294,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,Ipod mini (4GB) -Silver-,,1/3/06,1/3/06,0,1,67,1,115,Y,N,N,N,N,N,N,N,N,N,N,1,115,167.977,0
5296,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,Apple iPod nano - 4GB  weiﬂ  OVP  wie NEU - Garantie,,1/4/06,1/14/06,10,1,82,1,0,N,N,N,N,Y,N,N,N,N,Y,N,1,221,197.862,1
5297,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,iPod mini silber 4GB 6 Monate alt TOP Zustand,,1/3/06,1/8/06,5,1,656,1.99,0,N,N,N,N,Y,N,Y,N,N,N,N,1,148.55,167.977,0
5298,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,I Pod Nano 2GB,,1/3/06,1/10/06,7,1,156,1,169,Y,N,N,N,Y,N,N,N,N,N,N,1,166,197.862,0
5301,Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB,APPLE I POD IN WEISS 40GB + DOCKING STATION MP3 PLAYER,,1/3/06,1/8/06,5,1,65,1.99,0,N,N,N,N,Y,N,N,N,N,N,N,1,196,221.153,0
5304,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,Apple Ipod Nano 2 GB schwarz ...neu...,,1/3/06,1/8/06,5,1,180,1,0,N,N,N,N,Y,N,N,N,N,N,N,1,178,197.862,0
5305,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,iPod Nano 4GB weiﬂ,,1/3/06,1/8/06,5,1,68,1,0,N,N,N,N,Y,N,Y,N,N,Y,N,1,226.5,197.862,1
5307,Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB,iPod 40GB 3.GEN Super Zustand,mit viel Zubehˆr,1/3/06,1/8/06,5,1,172,1,0,N,Y,N,N,Y,N,N,N,N,Y,N,1,212.88,221.153,0
5310,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,iPod nano 2GB black,,1/3/06,1/8/06,5,1,135,1,0,N,N,N,N,Y,N,N,N,N,N,N,1,181,197.862,0
5312,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,Apple Ipod Mini Silber 4GB TOP +Schutzh¸lle+orig. Verp.,,1/3/06,1/3/06,0,1,48,1,170,Y,N,N,N,Y,N,Y,N,N,N,N,1,170,167.977,1
5315,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,"iPod nano, 4 GB, schwarz. NEU!!!!",,1/3/06,1/13/06,10,1,1392,1,0,N,N,N,N,Y,N,N,N,N,N,N,1,245,197.862,1
5317,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,Apple iPod nano 2GB white neu und OVP,,1/3/06,1/10/06,7,1,386,1,0,N,N,N,N,Y,N,N,N,N,N,N,1,181,197.862,0
5318,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau,ipod mini 4 GB gebraucht mit Zubehˆr neu,,1/3/06,1/10/06,7,1,74,1,0,N,N,N,N,N,N,N,N,N,N,N,1,153,161.512,0
5319,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,iPod nano nagelneu noch nicht ausgepackt in schwarz,,1/3/06,1/8/06,5,1,149,1,0,N,N,N,N,N,N,N,N,N,N,N,1,190,197.862,0
5320,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,iPOD nano 2GB weiﬂ,,1/3/06,1/6/06,3,1,364,1,0,N,N,N,N,Y,N,Y,N,N,N,N,1,169.75,197.862,0
5322,Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB,"Apple iPod 40GB, 3. Gen. mit Dock, USB Kabel f Windows",,1/3/06,1/8/06,5,1,14,1,0,N,Y,N,N,Y,N,Y,N,N,N,N,1,201,221.153,0
5323,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,Apple Ipod Nano 4 GB schwarz,,1/3/06,1/8/06,5,1,66,1,0,N,N,N,N,N,N,N,N,N,N,N,1,231.87,197.862,1
5325,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,Apple iPod Mini,,1/3/06,1/8/06,5,1,6,1,0,N,N,N,N,N,N,N,N,N,N,N,1,126,167.977,0
5328,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !,,1/3/06,1/8/06,5,1,2032,1,0,N,N,N,N,N,N,N,N,N,N,N,1,200,197.862,1
5334,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,"I Pod Nano, 2 GB, schwarz, neu OVP verschweisst",,1/3/06,1/6/06,3,1,19,1,0,N,N,N,N,N,N,N,N,N,N,N,1,190,197.862,0
5336,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,iPod Nano 4GB (fast kaum benutzt) mit Armband (weiss),,1/3/06,1/8/06,5,1,136,100,0,N,N,N,N,N,N,N,N,N,N,N,1,209,197.862,1
5338,Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB,>> Apple Ipod  40 GB mit viel Zubehˆr OVP<< Rein Schaun,,1/4/06,1/11/06,7,1,121,1.99,0,N,N,N,N,Y,N,N,N,N,Y,N,1,216,221.153,0
5339,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,Apple IPod Nano weiﬂ 2GB ORIGINALVERPACKT,Das beliebteste Ger‰t seiner Klasse,1/3/06,1/6/06,3,9,245,199.99,0,N,N,N,N,Y,N,N,N,N,N,N,1,199.99,197.862,1
5340,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,iPod mini 4GB inkl. Orginalverpackung,,1/3/06,1/10/06,7,1,60,1,0,N,N,N,N,Y,N,Y,N,N,N,N,1,155.2,167.977,0
5341,Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB,Tragbarer MP 3 Player,,1/3/06,1/8/06,5,1,115,1,0,N,N,N,N,N,N,N,N,N,N,N,1,106.55,221.153,0
5345,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,Apple iPod nano 2GB schwarz,,1/3/06,1/8/06,5,1,2,1,0,N,N,N,N,Y,N,N,N,N,N,N,1,187,197.862,0
5352,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,"Apple iPod nano, 2G *schwarz* NEU und originalverpackt",noch verschweiﬂt,1/13/06,1/18/06,5,1,3,1,0,N,Y,N,N,Y,N,N,N,N,Y,N,1,183.88,197.862,0
5357,Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB,"Apple iPod 40GB 4.Generation, 16 Monate alt, mit OVP","mit iTrip, Fernbedienung und Apple Trageh¸lle",1/4/06,1/8/06,4,1,48,1,229,Y,Y,N,N,N,N,Y,N,N,Y,N,1,,221.153,0
5358,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau,Apple ipod mini 4GB *NEU* blau,,1/5/06,1/8/06,3,1,131,1,0,N,N,N,N,N,N,N,N,N,Y,N,1,200,161.512,1
5359,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,Apple iPod mini silber 4 GB - TOP! plus Lautsprecher,,1/4/06,1/7/06,3,1,138,1.99,199,Y,N,N,N,N,N,N,N,N,N,N,1,166,167.977,0
5360,Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB,"Apple iPod 40 Gb 4Gmit Dock,Silicon Case,FMTransmitter",,1/4/06,1/14/06,10,1,133,1,0,N,N,N,N,Y,N,N,N,N,Y,N,1,251.01,221.153,1
5363,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,iPod Namo Schwarz 2GB,,1/4/06,1/11/06,7,1,25,10,0,N,N,N,N,N,N,N,N,N,N,N,1,163,197.862,0
5365,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau,APPLE iPOD mini blau mit Zubehˆr,,1/4/06,1/11/06,7,1,32,1,0,N,N,N,N,N,N,N,N,N,N,N,1,167.5,161.512,1
